"","model","Method","Count.Train","Count.Test","NoOfCoef","preProc","results.sigma","results.C","results.Accuracy","results.Kappa","test.Accuracy","test.Kappa","test.AccuracyLower","test.AccuracyUpper","test.AccuracyNull","test.AccuracyPValue","test.McnemarPValue","testCM.Class.1.Sensitivity","testCM.Class.2.Sensitivity","testCM.Class.3.Sensitivity","testCM.Class.4.Sensitivity","testCM.Class.1.Specificity","testCM.Class.2.Specificity","testCM.Class.3.Specificity","testCM.Class.4.Specificity","testCM.Class.1.Pos.Pred.Value","testCM.Class.2.Pos.Pred.Value","testCM.Class.3.Pos.Pred.Value","testCM.Class.4.Pos.Pred.Value","testCM.Class.1.Neg.Pred.Value","testCM.Class.2.Neg.Pred.Value","testCM.Class.3.Neg.Pred.Value","testCM.Class.4.Neg.Pred.Value","testCM.Class.1.Precision","testCM.Class.2.Precision","testCM.Class.3.Precision","testCM.Class.4.Precision","testCM.Class.1.Recall","testCM.Class.2.Recall","testCM.Class.3.Recall","testCM.Class.4.Recall","testCM.Class.1.F1","testCM.Class.2.F1","testCM.Class.3.F1","testCM.Class.4.F1","testCM.Class.1.Prevalence","testCM.Class.2.Prevalence","testCM.Class.3.Prevalence","testCM.Class.4.Prevalence","testCM.Class.1.Detection.Rate","testCM.Class.2.Detection.Rate","testCM.Class.3.Detection.Rate","testCM.Class.4.Detection.Rate","testCM.Class.1.Detection.Prevalence","testCM.Class.2.Detection.Prevalence","testCM.Class.3.Detection.Prevalence","testCM.Class.4.Detection.Prevalence","testCM.Class.1.Balanced.Accuracy","testCM.Class.2.Balanced.Accuracy","testCM.Class.3.Balanced.Accuracy","testCM.Class.4.Balanced.Accuracy"
"11","Phase ~ RED + NIR + BLUE + SWIR + NDVI","svmRadial",1562,668,5,"noProc",2.98023223876953e-08,1024,0.284250960307298,0,0.985029940119761,0.979972297009636,0.97264229768588,0.992798545140101,0.284431137724551,0,NA,0.994736842105263,0.96,0.986013986013986,1,1,0.995943204868154,0.998095238095238,0.986220472440945,1,0.988235294117647,0.992957746478873,0.958083832335329,0.997912317327766,0.985943775100402,0.996197718631179,1,1,0.988235294117647,0.992957746478873,0.958083832335329,0.994736842105263,0.96,0.986013986013986,1,0.997361477572559,0.973913043478261,0.989473684210526,0.978593272171254,0.284431137724551,0.261976047904192,0.214071856287425,0.239520958083832,0.282934131736527,0.251497005988024,0.211077844311377,0.239520958083832,0.282934131736527,0.254491017964072,0.212574850299401,0.25,0.997368421052632,0.977971602434077,0.992054612054612,0.993110236220472
"12","Phase ~ RED + NIR + BLUE + SWIR + NDVI","svmRadial",1562,668,5,"noProc",9.5367431640625e-07,1,0.284250960307298,0,0.985029940119761,0.979972297009636,0.97264229768588,0.992798545140101,0.284431137724551,0,NA,0.994736842105263,0.96,0.986013986013986,1,1,0.995943204868154,0.998095238095238,0.986220472440945,1,0.988235294117647,0.992957746478873,0.958083832335329,0.997912317327766,0.985943775100402,0.996197718631179,1,1,0.988235294117647,0.992957746478873,0.958083832335329,0.994736842105263,0.96,0.986013986013986,1,0.997361477572559,0.973913043478261,0.989473684210526,0.978593272171254,0.284431137724551,0.261976047904192,0.214071856287425,0.239520958083832,0.282934131736527,0.251497005988024,0.211077844311377,0.239520958083832,0.282934131736527,0.254491017964072,0.212574850299401,0.25,0.997368421052632,0.977971602434077,0.992054612054612,0.993110236220472
"13","Phase ~ RED + NIR + BLUE + SWIR + NDVI","svmRadial",1562,668,5,"noProc",9.5367431640625e-07,2,0.284250960307298,0,0.985029940119761,0.979972297009636,0.97264229768588,0.992798545140101,0.284431137724551,0,NA,0.994736842105263,0.96,0.986013986013986,1,1,0.995943204868154,0.998095238095238,0.986220472440945,1,0.988235294117647,0.992957746478873,0.958083832335329,0.997912317327766,0.985943775100402,0.996197718631179,1,1,0.988235294117647,0.992957746478873,0.958083832335329,0.994736842105263,0.96,0.986013986013986,1,0.997361477572559,0.973913043478261,0.989473684210526,0.978593272171254,0.284431137724551,0.261976047904192,0.214071856287425,0.239520958083832,0.282934131736527,0.251497005988024,0.211077844311377,0.239520958083832,0.282934131736527,0.254491017964072,0.212574850299401,0.25,0.997368421052632,0.977971602434077,0.992054612054612,0.993110236220472
"14","Phase ~ RED + NIR + BLUE + SWIR + NDVI","svmRadial",1562,668,5,"noProc",9.5367431640625e-07,4,0.284250960307298,0,0.985029940119761,0.979972297009636,0.97264229768588,0.992798545140101,0.284431137724551,0,NA,0.994736842105263,0.96,0.986013986013986,1,1,0.995943204868154,0.998095238095238,0.986220472440945,1,0.988235294117647,0.992957746478873,0.958083832335329,0.997912317327766,0.985943775100402,0.996197718631179,1,1,0.988235294117647,0.992957746478873,0.958083832335329,0.994736842105263,0.96,0.986013986013986,1,0.997361477572559,0.973913043478261,0.989473684210526,0.978593272171254,0.284431137724551,0.261976047904192,0.214071856287425,0.239520958083832,0.282934131736527,0.251497005988024,0.211077844311377,0.239520958083832,0.282934131736527,0.254491017964072,0.212574850299401,0.25,0.997368421052632,0.977971602434077,0.992054612054612,0.993110236220472
"15","Phase ~ RED + NIR + BLUE + SWIR + NDVI","svmRadial",1562,668,5,"noProc",9.5367431640625e-07,8,0.284250960307298,0,0.985029940119761,0.979972297009636,0.97264229768588,0.992798545140101,0.284431137724551,0,NA,0.994736842105263,0.96,0.986013986013986,1,1,0.995943204868154,0.998095238095238,0.986220472440945,1,0.988235294117647,0.992957746478873,0.958083832335329,0.997912317327766,0.985943775100402,0.996197718631179,1,1,0.988235294117647,0.992957746478873,0.958083832335329,0.994736842105263,0.96,0.986013986013986,1,0.997361477572559,0.973913043478261,0.989473684210526,0.978593272171254,0.284431137724551,0.261976047904192,0.214071856287425,0.239520958083832,0.282934131736527,0.251497005988024,0.211077844311377,0.239520958083832,0.282934131736527,0.254491017964072,0.212574850299401,0.25,0.997368421052632,0.977971602434077,0.992054612054612,0.993110236220472
"16","Phase ~ RED + NIR + BLUE + SWIR + NDVI","svmRadial",1562,668,5,"noProc",9.5367431640625e-07,16,0.284250960307298,0,0.985029940119761,0.979972297009636,0.97264229768588,0.992798545140101,0.284431137724551,0,NA,0.994736842105263,0.96,0.986013986013986,1,1,0.995943204868154,0.998095238095238,0.986220472440945,1,0.988235294117647,0.992957746478873,0.958083832335329,0.997912317327766,0.985943775100402,0.996197718631179,1,1,0.988235294117647,0.992957746478873,0.958083832335329,0.994736842105263,0.96,0.986013986013986,1,0.997361477572559,0.973913043478261,0.989473684210526,0.978593272171254,0.284431137724551,0.261976047904192,0.214071856287425,0.239520958083832,0.282934131736527,0.251497005988024,0.211077844311377,0.239520958083832,0.282934131736527,0.254491017964072,0.212574850299401,0.25,0.997368421052632,0.977971602434077,0.992054612054612,0.993110236220472
"17","Phase ~ RED + NIR + BLUE + SWIR + NDVI","svmRadial",1562,668,5,"noProc",9.5367431640625e-07,32,0.284250960307298,0,0.985029940119761,0.979972297009636,0.97264229768588,0.992798545140101,0.284431137724551,0,NA,0.994736842105263,0.96,0.986013986013986,1,1,0.995943204868154,0.998095238095238,0.986220472440945,1,0.988235294117647,0.992957746478873,0.958083832335329,0.997912317327766,0.985943775100402,0.996197718631179,1,1,0.988235294117647,0.992957746478873,0.958083832335329,0.994736842105263,0.96,0.986013986013986,1,0.997361477572559,0.973913043478261,0.989473684210526,0.978593272171254,0.284431137724551,0.261976047904192,0.214071856287425,0.239520958083832,0.282934131736527,0.251497005988024,0.211077844311377,0.239520958083832,0.282934131736527,0.254491017964072,0.212574850299401,0.25,0.997368421052632,0.977971602434077,0.992054612054612,0.993110236220472
"18","Phase ~ RED + NIR + BLUE + SWIR + NDVI","svmRadial",1562,668,5,"noProc",9.5367431640625e-07,64,0.284250960307298,0,0.985029940119761,0.979972297009636,0.97264229768588,0.992798545140101,0.284431137724551,0,NA,0.994736842105263,0.96,0.986013986013986,1,1,0.995943204868154,0.998095238095238,0.986220472440945,1,0.988235294117647,0.992957746478873,0.958083832335329,0.997912317327766,0.985943775100402,0.996197718631179,1,1,0.988235294117647,0.992957746478873,0.958083832335329,0.994736842105263,0.96,0.986013986013986,1,0.997361477572559,0.973913043478261,0.989473684210526,0.978593272171254,0.284431137724551,0.261976047904192,0.214071856287425,0.239520958083832,0.282934131736527,0.251497005988024,0.211077844311377,0.239520958083832,0.282934131736527,0.254491017964072,0.212574850299401,0.25,0.997368421052632,0.977971602434077,0.992054612054612,0.993110236220472
"19","Phase ~ RED + NIR + BLUE + SWIR + NDVI","svmRadial",1562,668,5,"noProc",9.5367431640625e-07,128,0.544814340588988,0.386566211987727,0.985029940119761,0.979972297009636,0.97264229768588,0.992798545140101,0.284431137724551,0,NA,0.994736842105263,0.96,0.986013986013986,1,1,0.995943204868154,0.998095238095238,0.986220472440945,1,0.988235294117647,0.992957746478873,0.958083832335329,0.997912317327766,0.985943775100402,0.996197718631179,1,1,0.988235294117647,0.992957746478873,0.958083832335329,0.994736842105263,0.96,0.986013986013986,1,0.997361477572559,0.973913043478261,0.989473684210526,0.978593272171254,0.284431137724551,0.261976047904192,0.214071856287425,0.239520958083832,0.282934131736527,0.251497005988024,0.211077844311377,0.239520958083832,0.282934131736527,0.254491017964072,0.212574850299401,0.25,0.997368421052632,0.977971602434077,0.992054612054612,0.993110236220472
"20","Phase ~ RED + NIR + BLUE + SWIR + NDVI","svmRadial",1562,668,5,"noProc",9.5367431640625e-07,256,0.732394366197183,0.639895848672821,0.985029940119761,0.979972297009636,0.97264229768588,0.992798545140101,0.284431137724551,0,NA,0.994736842105263,0.96,0.986013986013986,1,1,0.995943204868154,0.998095238095238,0.986220472440945,1,0.988235294117647,0.992957746478873,0.958083832335329,0.997912317327766,0.985943775100402,0.996197718631179,1,1,0.988235294117647,0.992957746478873,0.958083832335329,0.994736842105263,0.96,0.986013986013986,1,0.997361477572559,0.973913043478261,0.989473684210526,0.978593272171254,0.284431137724551,0.261976047904192,0.214071856287425,0.239520958083832,0.282934131736527,0.251497005988024,0.211077844311377,0.239520958083832,0.282934131736527,0.254491017964072,0.212574850299401,0.25,0.997368421052632,0.977971602434077,0.992054612054612,0.993110236220472
"21","Phase ~ RED + NIR + BLUE + SWIR + NDVI","svmRadial",1562,668,5,"noProc",9.5367431640625e-07,512,0.762483994878361,0.680701957381159,0.985029940119761,0.979972297009636,0.97264229768588,0.992798545140101,0.284431137724551,0,NA,0.994736842105263,0.96,0.986013986013986,1,1,0.995943204868154,0.998095238095238,0.986220472440945,1,0.988235294117647,0.992957746478873,0.958083832335329,0.997912317327766,0.985943775100402,0.996197718631179,1,1,0.988235294117647,0.992957746478873,0.958083832335329,0.994736842105263,0.96,0.986013986013986,1,0.997361477572559,0.973913043478261,0.989473684210526,0.978593272171254,0.284431137724551,0.261976047904192,0.214071856287425,0.239520958083832,0.282934131736527,0.251497005988024,0.211077844311377,0.239520958083832,0.282934131736527,0.254491017964072,0.212574850299401,0.25,0.997368421052632,0.977971602434077,0.992054612054612,0.993110236220472
"22","Phase ~ RED + NIR + BLUE + SWIR + NDVI","svmRadial",1562,668,5,"noProc",9.5367431640625e-07,1024,0.928297055057618,0.904244634204147,0.985029940119761,0.979972297009636,0.97264229768588,0.992798545140101,0.284431137724551,0,NA,0.994736842105263,0.96,0.986013986013986,1,1,0.995943204868154,0.998095238095238,0.986220472440945,1,0.988235294117647,0.992957746478873,0.958083832335329,0.997912317327766,0.985943775100402,0.996197718631179,1,1,0.988235294117647,0.992957746478873,0.958083832335329,0.994736842105263,0.96,0.986013986013986,1,0.997361477572559,0.973913043478261,0.989473684210526,0.978593272171254,0.284431137724551,0.261976047904192,0.214071856287425,0.239520958083832,0.282934131736527,0.251497005988024,0.211077844311377,0.239520958083832,0.282934131736527,0.254491017964072,0.212574850299401,0.25,0.997368421052632,0.977971602434077,0.992054612054612,0.993110236220472
"23","Phase ~ RED + NIR + BLUE + SWIR + NDVI","svmRadial",1562,668,5,"noProc",3.0517578125e-05,1,0.284250960307298,0,0.985029940119761,0.979972297009636,0.97264229768588,0.992798545140101,0.284431137724551,0,NA,0.994736842105263,0.96,0.986013986013986,1,1,0.995943204868154,0.998095238095238,0.986220472440945,1,0.988235294117647,0.992957746478873,0.958083832335329,0.997912317327766,0.985943775100402,0.996197718631179,1,1,0.988235294117647,0.992957746478873,0.958083832335329,0.994736842105263,0.96,0.986013986013986,1,0.997361477572559,0.973913043478261,0.989473684210526,0.978593272171254,0.284431137724551,0.261976047904192,0.214071856287425,0.239520958083832,0.282934131736527,0.251497005988024,0.211077844311377,0.239520958083832,0.282934131736527,0.254491017964072,0.212574850299401,0.25,0.997368421052632,0.977971602434077,0.992054612054612,0.993110236220472
"24","Phase ~ RED + NIR + BLUE + SWIR + NDVI","svmRadial",1562,668,5,"noProc",3.0517578125e-05,2,0.284250960307298,0,0.985029940119761,0.979972297009636,0.97264229768588,0.992798545140101,0.284431137724551,0,NA,0.994736842105263,0.96,0.986013986013986,1,1,0.995943204868154,0.998095238095238,0.986220472440945,1,0.988235294117647,0.992957746478873,0.958083832335329,0.997912317327766,0.985943775100402,0.996197718631179,1,1,0.988235294117647,0.992957746478873,0.958083832335329,0.994736842105263,0.96,0.986013986013986,1,0.997361477572559,0.973913043478261,0.989473684210526,0.978593272171254,0.284431137724551,0.261976047904192,0.214071856287425,0.239520958083832,0.282934131736527,0.251497005988024,0.211077844311377,0.239520958083832,0.282934131736527,0.254491017964072,0.212574850299401,0.25,0.997368421052632,0.977971602434077,0.992054612054612,0.993110236220472
"25","Phase ~ RED + NIR + BLUE + SWIR + NDVI","svmRadial",1562,668,5,"noProc",3.0517578125e-05,4,0.544814340588988,0.38650419941533,0.985029940119761,0.979972297009636,0.97264229768588,0.992798545140101,0.284431137724551,0,NA,0.994736842105263,0.96,0.986013986013986,1,1,0.995943204868154,0.998095238095238,0.986220472440945,1,0.988235294117647,0.992957746478873,0.958083832335329,0.997912317327766,0.985943775100402,0.996197718631179,1,1,0.988235294117647,0.992957746478873,0.958083832335329,0.994736842105263,0.96,0.986013986013986,1,0.997361477572559,0.973913043478261,0.989473684210526,0.978593272171254,0.284431137724551,0.261976047904192,0.214071856287425,0.239520958083832,0.282934131736527,0.251497005988024,0.211077844311377,0.239520958083832,0.282934131736527,0.254491017964072,0.212574850299401,0.25,0.997368421052632,0.977971602434077,0.992054612054612,0.993110236220472
"26","Phase ~ RED + NIR + BLUE + SWIR + NDVI","svmRadial",1562,668,5,"noProc",3.0517578125e-05,8,0.732394366197183,0.639895848672821,0.985029940119761,0.979972297009636,0.97264229768588,0.992798545140101,0.284431137724551,0,NA,0.994736842105263,0.96,0.986013986013986,1,1,0.995943204868154,0.998095238095238,0.986220472440945,1,0.988235294117647,0.992957746478873,0.958083832335329,0.997912317327766,0.985943775100402,0.996197718631179,1,1,0.988235294117647,0.992957746478873,0.958083832335329,0.994736842105263,0.96,0.986013986013986,1,0.997361477572559,0.973913043478261,0.989473684210526,0.978593272171254,0.284431137724551,0.261976047904192,0.214071856287425,0.239520958083832,0.282934131736527,0.251497005988024,0.211077844311377,0.239520958083832,0.282934131736527,0.254491017964072,0.212574850299401,0.25,0.997368421052632,0.977971602434077,0.992054612054612,0.993110236220472
"27","Phase ~ RED + NIR + BLUE + SWIR + NDVI","svmRadial",1562,668,5,"noProc",3.0517578125e-05,16,0.762483994878361,0.680701957381159,0.985029940119761,0.979972297009636,0.97264229768588,0.992798545140101,0.284431137724551,0,NA,0.994736842105263,0.96,0.986013986013986,1,1,0.995943204868154,0.998095238095238,0.986220472440945,1,0.988235294117647,0.992957746478873,0.958083832335329,0.997912317327766,0.985943775100402,0.996197718631179,1,1,0.988235294117647,0.992957746478873,0.958083832335329,0.994736842105263,0.96,0.986013986013986,1,0.997361477572559,0.973913043478261,0.989473684210526,0.978593272171254,0.284431137724551,0.261976047904192,0.214071856287425,0.239520958083832,0.282934131736527,0.251497005988024,0.211077844311377,0.239520958083832,0.282934131736527,0.254491017964072,0.212574850299401,0.25,0.997368421052632,0.977971602434077,0.992054612054612,0.993110236220472
"28","Phase ~ RED + NIR + BLUE + SWIR + NDVI","svmRadial",1562,668,5,"noProc",3.0517578125e-05,32,0.928297055057618,0.904244634204147,0.985029940119761,0.979972297009636,0.97264229768588,0.992798545140101,0.284431137724551,0,NA,0.994736842105263,0.96,0.986013986013986,1,1,0.995943204868154,0.998095238095238,0.986220472440945,1,0.988235294117647,0.992957746478873,0.958083832335329,0.997912317327766,0.985943775100402,0.996197718631179,1,1,0.988235294117647,0.992957746478873,0.958083832335329,0.994736842105263,0.96,0.986013986013986,1,0.997361477572559,0.973913043478261,0.989473684210526,0.978593272171254,0.284431137724551,0.261976047904192,0.214071856287425,0.239520958083832,0.282934131736527,0.251497005988024,0.211077844311377,0.239520958083832,0.282934131736527,0.254491017964072,0.212574850299401,0.25,0.997368421052632,0.977971602434077,0.992054612054612,0.993110236220472
"29","Phase ~ RED + NIR + BLUE + SWIR + NDVI","svmRadial",1562,668,5,"noProc",3.0517578125e-05,64,0.934058898847631,0.911930488551883,0.985029940119761,0.979972297009636,0.97264229768588,0.992798545140101,0.284431137724551,0,NA,0.994736842105263,0.96,0.986013986013986,1,1,0.995943204868154,0.998095238095238,0.986220472440945,1,0.988235294117647,0.992957746478873,0.958083832335329,0.997912317327766,0.985943775100402,0.996197718631179,1,1,0.988235294117647,0.992957746478873,0.958083832335329,0.994736842105263,0.96,0.986013986013986,1,0.997361477572559,0.973913043478261,0.989473684210526,0.978593272171254,0.284431137724551,0.261976047904192,0.214071856287425,0.239520958083832,0.282934131736527,0.251497005988024,0.211077844311377,0.239520958083832,0.282934131736527,0.254491017964072,0.212574850299401,0.25,0.997368421052632,0.977971602434077,0.992054612054612,0.993110236220472
