"","model","Method","Count.Train","Count.Test","NoOfCoef","preProc","results.mtry","results.Accuracy","results.Kappa","test.Accuracy","test.Kappa","test.AccuracyLower","test.AccuracyUpper","test.AccuracyNull","test.AccuracyPValue","test.McnemarPValue","testCM.Class.1.Sensitivity","testCM.Class.2.Sensitivity","testCM.Class.3.Sensitivity","testCM.Class.4.Sensitivity","testCM.Class.1.Specificity","testCM.Class.2.Specificity","testCM.Class.3.Specificity","testCM.Class.4.Specificity","testCM.Class.1.Pos.Pred.Value","testCM.Class.2.Pos.Pred.Value","testCM.Class.3.Pos.Pred.Value","testCM.Class.4.Pos.Pred.Value","testCM.Class.1.Neg.Pred.Value","testCM.Class.2.Neg.Pred.Value","testCM.Class.3.Neg.Pred.Value","testCM.Class.4.Neg.Pred.Value","testCM.Class.1.Precision","testCM.Class.2.Precision","testCM.Class.3.Precision","testCM.Class.4.Precision","testCM.Class.1.Recall","testCM.Class.2.Recall","testCM.Class.3.Recall","testCM.Class.4.Recall","testCM.Class.1.F1","testCM.Class.2.F1","testCM.Class.3.F1","testCM.Class.4.F1","testCM.Class.1.Prevalence","testCM.Class.2.Prevalence","testCM.Class.3.Prevalence","testCM.Class.4.Prevalence","testCM.Class.1.Detection.Rate","testCM.Class.2.Detection.Rate","testCM.Class.3.Detection.Rate","testCM.Class.4.Detection.Rate","testCM.Class.1.Detection.Prevalence","testCM.Class.2.Detection.Prevalence","testCM.Class.3.Detection.Prevalence","testCM.Class.4.Detection.Prevalence","testCM.Class.1.Balanced.Accuracy","testCM.Class.2.Balanced.Accuracy","testCM.Class.3.Balanced.Accuracy","testCM.Class.4.Balanced.Accuracy"
"11","Phase ~ VV1 + VV2 + VV3 + VH1 + VH2 + VH3","rf",1676,716,6,"noProc",11,0.908114558472554,0.877486077963405,0.914804469273743,0.886405959031657,0.89190653427749,0.934207184181633,0.25,2.21128520106171e-313,NA,0.899441340782123,0.910614525139665,0.927374301675978,0.921787709497207,0.95903165735568,0.981378026070764,0.95903165735568,0.986964618249534,0.879781420765028,0.942196531791908,0.882978723404255,0.959302325581395,0.966228893058161,0.970534069981584,0.975378787878788,0.974264705882353,0.879781420765027,0.942196531791908,0.882978723404255,0.959302325581395,0.899441340782123,0.910614525139665,0.927374301675978,0.921787709497207,0.889502762430939,0.926136363636364,0.904632152588556,0.94017094017094,0.25,0.25,0.25,0.25,0.224860335195531,0.227653631284916,0.231843575418994,0.230446927374302,0.255586592178771,0.241620111731844,0.262569832402235,0.240223463687151,0.929236499068901,0.945996275605214,0.943202979515829,0.954376163873371
"12","Phase ~ VV1 + VV2 + VV3 + VH1 + VH2 + VH3","rf",1676,716,6,"noProc",12,0.909904534606205,0.879872712808274,0.914804469273743,0.886405959031657,0.89190653427749,0.934207184181633,0.25,2.21128520106171e-313,NA,0.899441340782123,0.910614525139665,0.927374301675978,0.921787709497207,0.95903165735568,0.981378026070764,0.95903165735568,0.986964618249534,0.879781420765028,0.942196531791908,0.882978723404255,0.959302325581395,0.966228893058161,0.970534069981584,0.975378787878788,0.974264705882353,0.879781420765027,0.942196531791908,0.882978723404255,0.959302325581395,0.899441340782123,0.910614525139665,0.927374301675978,0.921787709497207,0.889502762430939,0.926136363636364,0.904632152588556,0.94017094017094,0.25,0.25,0.25,0.25,0.224860335195531,0.227653631284916,0.231843575418994,0.230446927374302,0.255586592178771,0.241620111731844,0.262569832402235,0.240223463687151,0.929236499068901,0.945996275605214,0.943202979515829,0.954376163873371
"13","Phase ~ VV1 + VV2 + VV3 + VH1 + VH2 + VH3","rf",1676,716,6,"noProc",13,0.908711217183771,0.878281622911695,0.914804469273743,0.886405959031657,0.89190653427749,0.934207184181633,0.25,2.21128520106171e-313,NA,0.899441340782123,0.910614525139665,0.927374301675978,0.921787709497207,0.95903165735568,0.981378026070764,0.95903165735568,0.986964618249534,0.879781420765028,0.942196531791908,0.882978723404255,0.959302325581395,0.966228893058161,0.970534069981584,0.975378787878788,0.974264705882353,0.879781420765027,0.942196531791908,0.882978723404255,0.959302325581395,0.899441340782123,0.910614525139665,0.927374301675978,0.921787709497207,0.889502762430939,0.926136363636364,0.904632152588556,0.94017094017094,0.25,0.25,0.25,0.25,0.224860335195531,0.227653631284916,0.231843575418994,0.230446927374302,0.255586592178771,0.241620111731844,0.262569832402235,0.240223463687151,0.929236499068901,0.945996275605214,0.943202979515829,0.954376163873371
"14","Phase ~ VV1 + VV2 + VV3 + VH1 + VH2 + VH3","rf",1676,716,6,"noProc",14,0.908711217183771,0.878281622911695,0.914804469273743,0.886405959031657,0.89190653427749,0.934207184181633,0.25,2.21128520106171e-313,NA,0.899441340782123,0.910614525139665,0.927374301675978,0.921787709497207,0.95903165735568,0.981378026070764,0.95903165735568,0.986964618249534,0.879781420765028,0.942196531791908,0.882978723404255,0.959302325581395,0.966228893058161,0.970534069981584,0.975378787878788,0.974264705882353,0.879781420765027,0.942196531791908,0.882978723404255,0.959302325581395,0.899441340782123,0.910614525139665,0.927374301675978,0.921787709497207,0.889502762430939,0.926136363636364,0.904632152588556,0.94017094017094,0.25,0.25,0.25,0.25,0.224860335195531,0.227653631284916,0.231843575418994,0.230446927374302,0.255586592178771,0.241620111731844,0.262569832402235,0.240223463687151,0.929236499068901,0.945996275605214,0.943202979515829,0.954376163873371
"15","Phase ~ VV1 + VV2 + VV3 + VH1 + VH2 + VH3","rf",1676,716,6,"noProc",15,0.908114558472554,0.877486077963405,0.914804469273743,0.886405959031657,0.89190653427749,0.934207184181633,0.25,2.21128520106171e-313,NA,0.899441340782123,0.910614525139665,0.927374301675978,0.921787709497207,0.95903165735568,0.981378026070764,0.95903165735568,0.986964618249534,0.879781420765028,0.942196531791908,0.882978723404255,0.959302325581395,0.966228893058161,0.970534069981584,0.975378787878788,0.974264705882353,0.879781420765027,0.942196531791908,0.882978723404255,0.959302325581395,0.899441340782123,0.910614525139665,0.927374301675978,0.921787709497207,0.889502762430939,0.926136363636364,0.904632152588556,0.94017094017094,0.25,0.25,0.25,0.25,0.224860335195531,0.227653631284916,0.231843575418994,0.230446927374302,0.255586592178771,0.241620111731844,0.262569832402235,0.240223463687151,0.929236499068901,0.945996275605214,0.943202979515829,0.954376163873371
"16","Phase ~ VV1 + VV2 + VV3 + VH1 + VH2 + VH3","rf",1676,716,6,"noProc",16,0.908114558472554,0.877486077963405,0.914804469273743,0.886405959031657,0.89190653427749,0.934207184181633,0.25,2.21128520106171e-313,NA,0.899441340782123,0.910614525139665,0.927374301675978,0.921787709497207,0.95903165735568,0.981378026070764,0.95903165735568,0.986964618249534,0.879781420765028,0.942196531791908,0.882978723404255,0.959302325581395,0.966228893058161,0.970534069981584,0.975378787878788,0.974264705882353,0.879781420765027,0.942196531791908,0.882978723404255,0.959302325581395,0.899441340782123,0.910614525139665,0.927374301675978,0.921787709497207,0.889502762430939,0.926136363636364,0.904632152588556,0.94017094017094,0.25,0.25,0.25,0.25,0.224860335195531,0.227653631284916,0.231843575418994,0.230446927374302,0.255586592178771,0.241620111731844,0.262569832402235,0.240223463687151,0.929236499068901,0.945996275605214,0.943202979515829,0.954376163873371
"17","Phase ~ VV1 + VV2 + VV3 + VH1 + VH2 + VH3","rf",1676,716,6,"noProc",17,0.908114558472554,0.877486077963405,0.914804469273743,0.886405959031657,0.89190653427749,0.934207184181633,0.25,2.21128520106171e-313,NA,0.899441340782123,0.910614525139665,0.927374301675978,0.921787709497207,0.95903165735568,0.981378026070764,0.95903165735568,0.986964618249534,0.879781420765028,0.942196531791908,0.882978723404255,0.959302325581395,0.966228893058161,0.970534069981584,0.975378787878788,0.974264705882353,0.879781420765027,0.942196531791908,0.882978723404255,0.959302325581395,0.899441340782123,0.910614525139665,0.927374301675978,0.921787709497207,0.889502762430939,0.926136363636364,0.904632152588556,0.94017094017094,0.25,0.25,0.25,0.25,0.224860335195531,0.227653631284916,0.231843575418994,0.230446927374302,0.255586592178771,0.241620111731844,0.262569832402235,0.240223463687151,0.929236499068901,0.945996275605214,0.943202979515829,0.954376163873371
"18","Phase ~ VV1 + VV2 + VV3 + VH1 + VH2 + VH3","rf",1676,716,6,"noProc",18,0.907517899761337,0.876690533015115,0.914804469273743,0.886405959031657,0.89190653427749,0.934207184181633,0.25,2.21128520106171e-313,NA,0.899441340782123,0.910614525139665,0.927374301675978,0.921787709497207,0.95903165735568,0.981378026070764,0.95903165735568,0.986964618249534,0.879781420765028,0.942196531791908,0.882978723404255,0.959302325581395,0.966228893058161,0.970534069981584,0.975378787878788,0.974264705882353,0.879781420765027,0.942196531791908,0.882978723404255,0.959302325581395,0.899441340782123,0.910614525139665,0.927374301675978,0.921787709497207,0.889502762430939,0.926136363636364,0.904632152588556,0.94017094017094,0.25,0.25,0.25,0.25,0.224860335195531,0.227653631284916,0.231843575418994,0.230446927374302,0.255586592178771,0.241620111731844,0.262569832402235,0.240223463687151,0.929236499068901,0.945996275605214,0.943202979515829,0.954376163873371
"19","Phase ~ VV1 + VV2 + VV3 + VH1 + VH2 + VH3","rf",1676,716,6,"noProc",19,0.908114558472554,0.877486077963405,0.914804469273743,0.886405959031657,0.89190653427749,0.934207184181633,0.25,2.21128520106171e-313,NA,0.899441340782123,0.910614525139665,0.927374301675978,0.921787709497207,0.95903165735568,0.981378026070764,0.95903165735568,0.986964618249534,0.879781420765028,0.942196531791908,0.882978723404255,0.959302325581395,0.966228893058161,0.970534069981584,0.975378787878788,0.974264705882353,0.879781420765027,0.942196531791908,0.882978723404255,0.959302325581395,0.899441340782123,0.910614525139665,0.927374301675978,0.921787709497207,0.889502762430939,0.926136363636364,0.904632152588556,0.94017094017094,0.25,0.25,0.25,0.25,0.224860335195531,0.227653631284916,0.231843575418994,0.230446927374302,0.255586592178771,0.241620111731844,0.262569832402235,0.240223463687151,0.929236499068901,0.945996275605214,0.943202979515829,0.954376163873371
"20","Phase ~ VV1 + VV2 + VV3 + VH1 + VH2 + VH3","rf",1676,716,6,"noProc",20,0.908711217183771,0.878281622911695,0.914804469273743,0.886405959031657,0.89190653427749,0.934207184181633,0.25,2.21128520106171e-313,NA,0.899441340782123,0.910614525139665,0.927374301675978,0.921787709497207,0.95903165735568,0.981378026070764,0.95903165735568,0.986964618249534,0.879781420765028,0.942196531791908,0.882978723404255,0.959302325581395,0.966228893058161,0.970534069981584,0.975378787878788,0.974264705882353,0.879781420765027,0.942196531791908,0.882978723404255,0.959302325581395,0.899441340782123,0.910614525139665,0.927374301675978,0.921787709497207,0.889502762430939,0.926136363636364,0.904632152588556,0.94017094017094,0.25,0.25,0.25,0.25,0.224860335195531,0.227653631284916,0.231843575418994,0.230446927374302,0.255586592178771,0.241620111731844,0.262569832402235,0.240223463687151,0.929236499068901,0.945996275605214,0.943202979515829,0.954376163873371
